GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
310M300US21660,21660,"Eugene, OR Metro Area",351715,351724,351976,353641,354993,355812,358442,362600,369519
310M300US21780,21780,"Evansville, IN-KY Metro Area",311552,311552,311815,312666,313561,314590,315227,315713,315948
310M300US21820,21820,"Fairbanks, AK Metro Area",97581,97585,98293,98100,100330,100879,99295,99639,100605
310M300US22020,22020,"Fargo, ND-MN Metro Area",208777,208777,209416,212875,217250,223834,228422,233642,238124
310M300US22140,22140,"Farmington, NM Metro Area",130044,130045,130135,127991,128331,126518,124055,118701,115079
310M300US22180,22180,"Fayetteville, NC Metro Area",366383,366311,367528,373288,373867,377785,378009,378422,380389
310M300US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",463204,463210,465345,475177,484290,493045,502392,513449,525032
310M300US22380,22380,"Flagstaff, AZ Metro Area",134421,134437,134624,134186,135999,136641,137695,139076,140908
310M300US22420,22420,"Flint, MI Metro Area",425790,425790,425056,421773,418029,415553,412813,410442,408615
310M300US22500,22500,"Florence, SC Metro Area",205566,205571,205680,205736,206153,206146,206702,206341,205976
310M300US22520,22520,"Florence-Muscle Shoals, AL Metro Area",147137,147137,147268,147053,147187,147169,147432,146772,146534
310M300US22540,22540,"Fond du Lac, WI Metro Area",101633,101630,101709,101902,101865,101868,102018,101943,102144
310M300US22660,22660,"Fort Collins, CO Metro Area",299630,299629,300523,305267,310965,316605,324709,333869,339993
310M300US22900,22900,"Fort Smith, AR-OK Metro Area",280467,280547,280712,281018,280830,280070,279967,280445,281227
310M300US23060,23060,"Fort Wayne, IN Metro Area",416257,416254,416913,419811,421749,424241,426613,429372,431802
310M300US23420,23420,"Fresno, CA Metro Area",930450,930491,932463,940496,946844,953762,963151,972130,979915
310M300US23460,23460,"Gadsden, AL Metro Area",104430,104427,104449,104236,104215,103790,103371,102873,102564
310M300US23540,23540,"Gainesville, FL Metro Area",264275,264274,264620,266709,268473,269548,272759,276583,280708
310M300US23580,23580,"Gainesville, GA Metro Area",179684,179684,180002,182878,184929,187373,190215,193257,196637
310M300US23900,23900,"Gettysburg, PA Metro Area",101407,101417,101475,101650,101535,101407,101612,102063,102180
310M300US24020,24020,"Glens Falls, NY Metro Area",128923,128942,128999,128806,128484,127922,127324,126782,126367
310M300US24140,24140,"Goldsboro, NC Metro Area",122623,122638,122908,124042,124551,124634,124583,124319,124150
310M300US24220,24220,"Grand Forks, ND-MN Metro Area",98461,98464,98621,98194,99189,100956,101603,102226,102743
310M300US24260,24260,"Grand Island, NE Metro Area",81850,81850,82063,82700,83428,83990,84566,84773,85148
310M300US24300,24300,"Grand Junction, CO Metro Area",146723,146717,146486,147172,147471,147372,147502,148401,150083
310M300US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",988938,988940,989543,996657,1007358,1018731,1029340,1038337,1047099
310M300US24420,24420,"Grants Pass, OR Metro Area",82713,82713,82865,82638,82798,83268,83604,84742,85904
310M300US24500,24500,"Great Falls, MT Metro Area",81327,81324,81532,81784,81767,82367,82236,82118,81755
310M300US24540,24540,"Greeley, CO Metro Area",252825,252831,254164,258629,263997,270182,276163,285053,294932
310M300US24580,24580,"Green Bay, WI Metro Area",306241,306241,306741,308780,311053,312483,314590,316413,318236
310M300US24660,24660,"Greensboro-High Point, NC Metro Area",723801,723854,725135,730168,735776,741009,746804,751776,756139
310M300US24780,24780,"Greenville, NC Metro Area",168148,168152,168825,170756,172913,174332,175105,176182,177220
310M300US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",824112,824109,825800,833486,841636,849359,861119,873231,884975
310M300US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",370702,370787,371450,375743,379022,382312,386080,388561,391266
310M300US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",251599,251602,252378,254514,256202,257802,259697,261205,263817
310M300US25220,25220,"Hammond, LA Metro Area",121097,121101,121492,122629,123655,125430,127024,128756,130710
310M300US25260,25260,"Hanford-Corcoran, CA Metro Area",152982,152982,152368,151895,151042,150480,149669,150331,149785
310M300US25420,25420,"Harrisburg-Carlisle, PA Metro Area",549475,549473,550247,551791,554898,558061,561145,565096,568033
310M300US25500,25500,"Harrisonburg, VA Metro Area",125228,125217,125414,126870,128524,129037,130465,131182,132822
310M300US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1212381,1212397,1214233,1216375,1214938,1214837,1212571,1209953,1206836
310M300US25620,25620,"Hattiesburg, MS Metro Area",142842,142857,143295,145267,146559,147788,148155,148716,149138
310M300US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",365497,365814,365520,364584,363784,363378,362652,362883,364187
310M300US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",187010,187010,187846,189366,193412,197634,202176,207671,211614
310M300US25980,25980,"Hinesville, GA Metro Area",77917,77915,77368,80383,81590,80707,82325,80328,81007
310M300US26140,26140,"Homosassa Springs, FL Metro Area",141236,141236,141263,139841,139341,139063,139264,140974,143621
310M300US26300,26300,"Hot Springs, AR Metro Area",96024,95995,96123,96617,96794,96986,97183,97154,97477
310M300US26380,26380,"Houma-Thibodaux, LA Metro Area",208178,208176,208224,208655,208878,209951,211395,212187,211525
310M300US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",5920416,5920499,5948174,6057412,6180817,6324167,6488046,6647465,6772470
310M300US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",364908,364928,365070,364794,364827,363988,363038,361357,359588
310M300US26620,26620,"Huntsville, AL Metro Area",417593,417593,419311,425165,430141,435608,440761,444924,449720
310M300US26820,26820,"Idaho Falls, ID Metro Area",133265,133333,133815,134972,136254,136928,137978,139651,142572
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1887877,1888082,1892652,1910347,1928964,1953043,1971060,1986542,2004230
310M300US26980,26980,"Iowa City, IA Metro Area",152586,152586,152989,155552,158793,161790,164377,166818,168828
310M300US27060,27060,"Ithaca, NY Metro Area",101564,101594,101774,102111,103135,104270,104498,104564,104871
310M300US27100,27100,"Jackson, MI Metro Area",160248,160248,160169,159673,160102,159789,159597,159465,158460
310M300US27140,27140,"Jackson, MS Metro Area",567122,567645,568791,574032,576464,577382,578733,578666,579229
310M300US27180,27180,"Jackson, TN Metro Area",130011,130018,130016,129794,130343,130645,130102,129588,129527
310M300US27260,27260,"Jacksonville, FL Metro Area",1345596,1345595,1349137,1362140,1379131,1395363,1419765,1448016,1478212
310M300US27340,27340,"Jacksonville, NC Metro Area",177772,177787,179613,177898,183807,185545,185252,187033,187136
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",160331,160331,160229,159985,160232,160565,161181,161334,161620
310M300US27620,27620,"Jefferson City, MO Metro Area",149807,149805,149953,150321,150350,150610,150785,151058,151391
310M300US27740,27740,"Johnson City, TN Metro Area",198716,198755,199013,199639,200443,200545,200225,200607,201661
310M300US27780,27780,"Johnstown, PA Metro Area",143679,143674,143464,142572,141531,138837,137517,136194,134732
310M300US27860,27860,"Jonesboro, AR Metro Area",121026,121026,121253,122817,124241,125810,126776,128390,129858
310M300US27900,27900,"Joplin, MO Metro Area",175518,175516,175866,176667,174477,175238,176125,176943,177805
310M300US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",154924,154925,155072,156849,158588,160976,163338,164357,165474
310M300US28020,28020,"Kalamazoo-Portage, MI Metro Area",326589,326592,326905,328393,330519,332492,334187,335030,336877
310M300US28100,28100,"Kankakee, IL Metro Area",113449,113449,113447,113518,112976,112227,111461,110795,110008
310M300US28140,28140,"Kansas City, MO-KS Metro Area",2009342,2009338,2013735,2024762,2038675,2053766,2069314,2084464,2104509
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",253340,253334,255646,263641,268258,271048,274330,279162,283846
310M300US28660,28660,"Killeen-Temple, TX Metro Area",405300,405310,408330,412654,420059,422933,424994,430788,435857
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",309544,309516,309561,309069,308751,308135,307522,306715,306334
310M300US28740,28740,"Kingston, NY Metro Area",182493,182512,182408,182647,181811,180987,180680,179824,179225
310M300US28940,28940,"Knoxville, TN Metro Area",837571,837675,838857,842946,847602,851811,856428,861169,868546
310M300US29020,29020,"Kokomo, IN Metro Area",82752,82752,82727,82856,82914,82840,82739,82581,82568
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",133665,133665,133885,134179,135519,135891,136468,136830,136936
310M300US29180,29180,"Lafayette, LA Metro Area",466750,466747,467615,470685,474223,479634,484965,489865,491528
310M300US29200,29200,"Lafayette-West Lafayette, IN Metro Area",201789,201798,202083,204469,207371,210074,212141,214305,216679
310M300US29340,29340,"Lake Charles, LA Metro Area",199607,199629,200005,200515,201190,202179,203512,205495,207483
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",200186,200185,200378,202635,203126,202622,202985,204165,205249
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",602095,602095,603213,609669,615294,622656,634932,649425,666149
310M300US29540,29540,"Lancaster, PA Metro Area",519445,519448,520361,523689,526864,530189,533650,536349,538500
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",464036,464032,464247,466100,466782,467959,470107,471794,475099
310M300US29700,29700,"Laredo, TX Metro Area",250304,250304,251335,255486,259738,263564,266605,268929,271193
310M300US29740,29740,"Las Cruces, NM Metro Area",209233,209235,210203,212869,214162,213651,213536,213567,214207
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951269,1953216,1966295,1995815,2025096,2064899,2109289,2155664
310M300US29940,29940,"Lawrence, KS Metro Area",110826,110826,111245,112424,113304,114672,116430,117915,119440
310M300US30020,30020,"Lawton, OK Metro Area",130291,130291,131561,132255,132755,131154,131071,130168,128077
310M300US30140,30140,"Lebanon, PA Metro Area",133568,133577,133675,134482,135633,135866,136657,137729,138863
310M300US30300,30300,"Lewiston, ID-WA Metro Area",60888,60890,61047,61354,61443,62029,62160,62235,62675
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",107702,107702,107705,107394,107539,107370,107408,107245,107319
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",472099,472102,473469,478670,484626,489625,494301,500663,506751
310M300US30620,30620,"Lima, OH Metro Area",106331,106326,106395,105939,105295,105129,104944,104210,103742
310M300US30700,30700,"Lincoln, NE Metro Area",302157,302157,302993,306681,310587,314566,319198,322827,326921
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",699757,699819,702410,710767,717660,724077,728962,731542,734622
310M300US30860,30860,"Logan, UT-ID Metro Area",125442,125442,126160,127692,128757,130040,131133,133093,136159
310M300US30980,30980,"Longview, TX Metro Area",214369,214384,214726,215893,216578,216189,216420,217242,217446
310M300US31020,31020,"Longview, WA Metro Area",102410,102408,102413,102378,101840,101784,102106,103378,105160
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",12828837,12828961,12843120,12942360,13038490,13128012,13201053,13268828,13310447
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",1235708,1235710,1237828,1244624,1252625,1263229,1270881,1277583,1283430
310M300US31180,31180,"Lubbock, TX Metro Area",290805,290868,292260,295440,298111,301644,306677,310688,314840
310M300US31340,31340,"Lynchburg, VA Metro Area",252634,252659,253058,254241,255745,256946,258009,259378,260232
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",232293,232293,232265,232820,232880,231321,230630,229909,229182
310M300US31460,31460,"Madera, CA Metro Area",150865,150843,151099,151962,151947,151811,154071,154306,154697
310M300US31540,31540,"Madison, WI Metro Area",605435,605437,606556,613897,620503,627406,633892,640614,648929
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",400721,400720,401039,401774,402651,403308,405003,406015,407761
310M300US31740,31740,"Manhattan, KS Metro Area",92719,92735,93320,95370,98608,98113,97497,98506,97004
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",96740,96740,96844,97319,98009,97820,98727,99178,100016
310M300US31900,31900,"Mansfield, OH Metro Area",124475,124475,124174,123062,122590,122250,121912,121581,121107
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",774769,774770,779150,794682,806388,817039,829088,839314,849843
310M300US32780,32780,"Medford, OR Metro Area",203206,203206,203410,204794,206346,207862,210311,213534,216527
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",1324829,1324824,1326399,1332162,1339880,1340453,1341563,1341954,1342842
310M300US32900,32900,"Merced, CA Metro Area",255793,255798,256831,259678,261430,262661,265139,267101,268672
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",5564635,5566298,5584384,5697425,5779518,5856943,5930210,6001717,6066387
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",111467,111467,111454,111202,111201,111323,111665,110762,110015
310M300US33220,33220,"Midland, MI Metro Area",83629,83629,83663,83755,83678,83578,83459,83618,83462
310M300US33260,33260,"Midland, TX Metro Area",141671,141671,141791,144973,152143,157350,161564,166995,168288
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1555908,1555954,1556802,1561396,1567414,1570802,1573609,1574349,1572482
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3348859,3348859,3355763,3389448,3422542,3458513,3491838,3518252,3551036
310M300US33540,33540,"Missoula, MT Metro Area",109299,109299,109455,110169,111092,111707,112595,113982,116130
310M300US33660,33660,"Mobile, AL Metro Area",412992,413143,413369,413178,413760,413884,414342,414634,414836
310M300US33700,33700,"Modesto, CA Metro Area",514453,514451,515342,518073,521360,524744,529754,535385,541560
310M300US33740,33740,"Monroe, LA Metro Area",176441,176505,176801,177376,177848,178528,178982,179463,179470
310M300US33780,33780,"Monroe, MI Metro Area",152021,152021,151946,151513,150862,150224,149936,149494,149208
310M300US33860,33860,"Montgomery, AL Metro Area",374536,374541,375147,375576,374861,373979,373488,373563,373922
310M300US34060,34060,"Morgantown, WV Metro Area",129709,129709,130333,132295,134418,135658,136909,137735,138380
310M300US34100,34100,"Morristown, TN Metro Area",113951,114193,114247,114824,115140,115434,115673,116702,117320
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",116901,116901,117006,117759,117987,118679,120303,121724,123681
310M300US34620,34620,"Muncie, IN Metro Area",117671,117671,117690,117872,117090,116989,116612,116019,115603
310M300US34740,34740,"Muskegon, MI Metro Area",172188,172188,171922,169979,170126,172230,172281,172697,173408
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",376722,376722,378584,385649,393935,404597,417604,432493,449295
310M300US34900,34900,"Napa, CA Metro Area",136484,136530,136813,137940,138898,140102,141097,141854,142166
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",321520,321520,322724,327541,332332,339244,347899,356570,365136
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1670890,1670883,1676004,1698198,1727218,1758292,1793083,1828961,1865298
310M300US35100,35100,"New Bern, NC Metro Area",126802,126795,127116,128260,128622,127519,127318,126211,126111
310M300US35300,35300,"New Haven-Milford, CT Metro Area",862477,862462,863480,864009,864177,862712,861534,859073,856875
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",1189866,1189860,1195636,1214086,1228094,1240964,1251221,1262071,1268883
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19567410,19566471,19600799,19751176,19864434,19968845,20052234,20118063,20153634
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",156813,156817,156793,156518,156093,155501,155439,154629,154010
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",702281,702268,703486,709039,720231,732157,748250,768013,788457
310M300US35980,35980,"Norwich-New London, CT Metro Area",274055,274049,274072,273226,274267,273405,272053,270639,269801
310M300US36100,36100,"Ocala, FL Metro Area",331298,331303,331437,332429,334294,335800,339079,343514,349020
310M300US36140,36140,"Ocean City, NJ Metro Area",97265,97265,97267,96604,96460,95868,95417,94843,94430
310M300US36220,36220,"Odessa, TX Metro Area",137130,137136,137083,139689,144513,149651,154570,159689,157462
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",597159,597159,599866,606054,612811,622371,632055,642310,654417
310M300US36420,36420,"Oklahoma City, OK Metro Area",1252987,1252991,1257950,1276680,1297834,1320579,1336784,1356965,1373211
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",252264,252258,253062,256516,258803,262536,265809,269183,275222
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",865350,865356,868189,876903,885736,895484,904555,914268,924129
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2134411,2134399,2139507,2175702,2226473,2269622,2323059,2382132,2441257
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",166994,166994,167061,167646,168764,169518,169701,169565,169886
310M300US36980,36980,"Owensboro, KY Metro Area",114752,114754,114782,115374,116078,116482,116604,117539,117959
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",823318,823387,825320,830707,834519,839498,844078,847719,849738
310M300US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",543376,543378,544008,544456,547753,551299,557299,567934,579130
310M300US37460,37460,"Panama City, FL Metro Area",184715,184715,185071,185311,187698,190782,194796,197821,199964
310M300US37620,37620,"Parkersburg-Vienna, WV Metro Area",92673,92673,92762,92605,92370,92323,92204,92094,91449
310M300US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",448991,448991,451116,455437,462584,468431,472603,478086,485684
310M300US37900,37900,"Peoria, IL Metro Area",379186,379186,378947,379656,380386,381752,379869,377952,376246
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5965343,5965662,5972049,5997026,6020631,6034367,6050799,6062303,6070500
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4192887,4193127,4205016,4248813,4325218,4396197,4479955,4567857,4661537
310M300US38220,38220,"Pine Bluff, AR Metro Area",100258,100258,100079,99020,97372,95712,94753,93904,91962
310M300US38300,38300,"Pittsburgh, PA Metro Area",2356285,2356291,2357043,2359851,2361663,2361413,2357987,2351271,2342299
310M300US38340,38340,"Pittsfield, MA Metro Area",131219,131272,131280,130515,130201,129409,128633,127671,126903
310M300US38540,38540,"Pocatello, ID Metro Area",82839,82839,83034,83584,83806,83467,83516,83911,84377
