GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
310M300US10100,10100,"Aberdeen, SD Micro Area",40602,40602,40723,41038,41624,42290,42450,42708,43080
310M300US10140,10140,"Aberdeen, WA Micro Area",72797,72804,72863,72349,71746,70989,70779,71023,71628
310M300US10220,10220,"Ada, OK Micro Area",37492,37492,37602,37714,38039,38165,38263,38268,38330
310M300US10300,10300,"Adrian, MI Micro Area",99892,99892,99635,99302,98994,98784,98696,98389,98504
310M300US10460,10460,"Alamogordo, NM Micro Area",63797,63799,64356,65494,66016,65813,64994,64430,65410
310M300US10620,10620,"Albemarle, NC Micro Area",60585,60585,60551,60480,60485,60595,60595,60586,60791
310M300US10660,10660,"Albert Lea, MN Micro Area",31255,31255,31210,31093,31035,30936,30768,30570,30446
310M300US10700,10700,"Albertville, AL Micro Area",93019,93019,93150,93885,94182,94318,94320,94693,95157
310M300US10760,10760,"Alexander City, AL Micro Area",41616,41618,41512,41459,41144,41139,41027,40755,40727
310M300US10820,10820,"Alexandria, MN Micro Area",36009,36009,35997,36275,36446,36545,36804,37057,37456
310M300US10860,10860,"Alice, TX Micro Area",40838,40838,40889,41216,41672,41697,41458,41456,41149
310M300US10940,10940,"Alma, MI Micro Area",42476,42476,42425,42160,42039,42019,41607,41513,41202
310M300US10980,10980,"Alpena, MI Micro Area",29598,29598,29539,29339,29208,29012,28932,28791,28704
310M300US11060,11060,"Altus, OK Micro Area",26446,26446,26467,26418,26260,26186,25856,25520,25497
310M300US11140,11140,"Americus, GA Micro Area",37829,37827,37730,37135,36627,36428,36346,35906,35487
310M300US11220,11220,"Amsterdam, NY Micro Area",50219,50257,50286,49932,49848,49789,49747,49673,49276
310M300US11380,11380,"Andrews, TX Micro Area",14786,14786,14835,15390,16107,16776,17405,18026,17760
310M300US11420,11420,"Angola, IN Micro Area",34185,34183,34135,34070,34164,34346,34427,34343,34116
310M300US11580,11580,"Arcadia, FL Micro Area",34862,34862,34924,34670,34781,34641,35094,35355,35800
310M300US11620,11620,"Ardmore, OK Micro Area",47557,47726,47791,48085,48099,48590,48738,48666,48556
310M300US11660,11660,"Arkadelphia, AR Micro Area",22995,22993,22944,22943,22807,22650,22663,22642,22657
310M300US11680,11680,"Arkansas City-Winfield, KS Micro Area",36311,36311,36300,36240,36262,36181,35911,35777,35753
310M300US11740,11740,"Ashland, OH Micro Area",53139,53139,53319,53261,53247,53193,53244,53380,53652
310M300US11780,11780,"Ashtabula, OH Micro Area",101497,101488,101394,101080,100251,99739,99112,98544,98231
310M300US11820,11820,"Astoria, OR Micro Area",37039,37029,37079,37202,37351,37093,37428,37795,38632
310M300US11860,11860,"Atchison, KS Micro Area",16924,16924,16868,16778,16793,16696,16509,16409,16380
310M300US11900,11900,"Athens, OH Micro Area",64757,64772,65221,65102,64605,64432,64592,65699,66186
310M300US11940,11940,"Athens, TN Micro Area",52266,52278,52197,52356,52429,52405,52710,52636,52850
310M300US11980,11980,"Athens, TX Micro Area",78532,78534,78654,78692,78951,78600,79196,79416,79901
310M300US12120,12120,"Atmore, AL Micro Area",38319,38319,38314,38227,38063,37877,37878,37827,37728
310M300US12140,12140,"Auburn, IN Micro Area",42223,42223,42295,42457,42304,42376,42461,42557,42746
310M300US12180,12180,"Auburn, NY Micro Area",80026,80003,79844,79811,79637,79242,78857,78316,77861
310M300US12300,12300,"Augusta-Waterville, ME Micro Area",122151,122151,122105,121787,121636,121185,121167,120209,120569
310M300US12380,12380,"Austin, MN Micro Area",39163,39163,39188,39275,39332,39262,39266,39215,39163
310M300US12460,12460,"Bainbridge, GA Micro Area",27842,27842,27810,27669,27494,27417,27269,27183,26822
310M300US12660,12660,"Baraboo, WI Micro Area",61976,61976,62031,62420,62560,63044,63387,63646,63949
310M300US12680,12680,"Bardstown, KY Micro Area",43437,43437,43611,44022,44376,44501,44820,45117,45559
310M300US12740,12740,"Barre, VT Micro Area",59534,59526,59572,59567,59377,59223,59003,58706,58504
310M300US12780,12780,"Bartlesville, OK Micro Area",50976,50974,51058,51294,51579,51633,52017,52145,52087
310M300US12820,12820,"Bastrop, LA Micro Area",27979,27979,27896,27502,27454,27012,26732,26428,26071
310M300US12860,12860,"Batavia, NY Micro Area",60079,59944,59939,59923,59762,59262,58949,58810,58482
310M300US12900,12900,"Batesville, AR Micro Area",36647,36647,36805,36831,36925,36873,37113,37073,37168
310M300US13060,13060,"Bay City, TX Micro Area",36702,36702,36704,36701,36560,36513,36497,36840,37187
310M300US13100,13100,"Beatrice, NE Micro Area",22311,22311,22296,21953,21745,21818,21666,21863,21799
310M300US13180,13180,"Beaver Dam, WI Micro Area",88759,88761,88661,88728,88570,88359,88587,88434,88068
310M300US13260,13260,"Bedford, IN Micro Area",46134,46129,46124,46086,46032,45835,45611,45485,45518
310M300US13300,13300,"Beeville, TX Micro Area",31861,31861,31883,32318,32448,32773,32884,32673,32750
310M300US13340,13340,"Bellefontaine, OH Micro Area",45858,45854,45765,45606,45444,45453,45532,45348,45165
310M300US13420,13420,"Bemidji, MN Micro Area",44442,44442,44581,45111,45226,45545,45667,45674,46106
310M300US13500,13500,"Bennettsville, SC Micro Area",28933,28933,28896,28477,28159,27958,27909,27541,26945
310M300US13540,13540,"Bennington, VT Micro Area",37125,37125,37107,36851,36704,36741,36476,36404,36191
310M300US13620,13620,"Berlin, NH-VT Micro Area",39361,39358,39280,38817,38224,38169,38902,38450,38215
310M300US13660,13660,"Big Rapids, MI Micro Area",42798,42798,42843,43445,43515,43265,43204,43092,43221
310M300US13700,13700,"Big Spring, TX Micro Area",36238,36238,36241,36222,36749,37439,37814,38535,38022
310M300US13720,13720,"Big Stone Gap, VA Micro Area",61313,61319,61455,61203,60612,60149,59244,58715,58060
310M300US13940,13940,"Blackfoot, ID Micro Area",45607,45607,45767,45911,45526,45412,45191,44976,45201
310M300US14140,14140,"Bluefield, WV-VA Micro Area",107342,107345,107456,107142,106624,105922,105075,103977,102618
310M300US14180,14180,"Blytheville, AR Micro Area",46480,46480,46390,46036,45531,44687,44243,43699,42835
310M300US14220,14220,"Bogalusa, LA Micro Area",47168,47171,47098,47130,46641,46319,46242,46322,46310
310M300US14300,14300,"Bonham, TX Micro Area",33915,33910,33908,33922,33695,33655,33762,33640,34031
310M300US14340,14340,"Boone, IA Micro Area",26306,26306,26278,26337,26228,26359,26367,26571,26532
310M300US14380,14380,"Boone, NC Micro Area",51079,51079,50987,51583,52062,52311,52407,53024,53922
310M300US14420,14420,"Borger, TX Micro Area",22150,22249,22203,21985,21960,21844,21840,21755,21511
310M300US14580,14580,"Bozeman, MT Micro Area",89513,89513,89631,91353,92595,94637,97322,100736,104502
310M300US14620,14620,"Bradford, PA Micro Area",43450,43450,43361,43187,43234,42844,42670,42416,41883
310M300US14660,14660,"Brainerd, MN Micro Area",91067,91067,91276,91058,91291,91624,91805,92119,92933
310M300US14700,14700,"Branson, MO Micro Area",83877,83882,83990,84498,84558,84629,85045,85235,85782
310M300US14720,14720,"Breckenridge, CO Micro Area",27994,27994,28065,27972,28223,28653,29205,29892,30374
310M300US14780,14780,"Brenham, TX Micro Area",33718,33700,33718,33970,33939,34224,34495,35005,35056
310M300US14820,14820,"Brevard, NC Micro Area",33090,33090,33066,32799,32820,32827,32979,33202,33482
310M300US15020,15020,"Brookhaven, MS Micro Area",34869,34869,34878,34856,34835,34733,34763,34601,34523
310M300US15060,15060,"Brookings, OR Micro Area",22364,22364,22371,22453,22237,22240,22236,22396,22713
310M300US15100,15100,"Brookings, SD Micro Area",31965,31965,32017,32128,32700,33084,33357,33897,34135
310M300US15140,15140,"Brownsville, TN Micro Area",18787,18807,18787,18568,18281,18256,18226,18028,17853
310M300US15220,15220,"Brownwood, TX Micro Area",38106,38106,38116,38026,37852,37853,37719,37981,38271
310M300US15340,15340,"Bucyrus, OH Micro Area",43784,43785,43770,43303,42828,42744,42441,42330,42083
310M300US15420,15420,"Burley, ID Micro Area",43021,43021,43175,43364,43404,43660,43791,43884,44120
310M300US15460,15460,"Burlington, IA-IL Micro Area",47656,47653,47589,47312,47314,47394,47128,46956,46608
310M300US15580,15580,"Butte-Silver Bow, MT Micro Area",34200,34209,34227,34380,34470,34507,34693,34579,34553
310M300US15620,15620,"Cadillac, MI Micro Area",47584,47584,47572,47629,47623,47616,47909,47893,48265
310M300US15660,15660,"Calhoun, GA Micro Area",55186,55186,55209,55472,55674,55696,55800,56323,56904
310M300US15700,15700,"Cambridge, MD Micro Area",32618,32618,32655,32694,32476,32595,32537,32391,32258
310M300US15740,15740,"Cambridge, OH Micro Area",40087,40091,40117,39862,39836,39627,39594,39269,39063
310M300US15780,15780,"Camden, AR Micro Area",31488,31489,31414,31015,30711,30183,29974,29579,29242
310M300US15820,15820,"Campbellsville, KY Micro Area",24512,24512,24689,24997,25077,25156,25378,25567,25397
310M300US15860,15860,"Cañon City, CO Micro Area",46824,46824,46857,47417,47122,46467,46427,46713,47446
310M300US15900,15900,"Canton, IL Micro Area",37069,37069,37054,36950,36624,36375,35951,35750,35536
310M300US16100,16100,"Carlsbad-Artesia, NM Micro Area",53829,53829,53906,54045,54424,55599,56591,57611,57621
310M300US16140,16140,"Carroll, IA Micro Area",20816,20816,20828,20857,20685,20582,20562,20507,20437
310M300US16260,16260,"Cedar City, UT Micro Area",46163,46163,46264,46657,46706,46632,47185,48294,49937
310M300US16340,16340,"Cedartown, GA Micro Area",41475,41475,41537,41289,41105,41060,40967,41405,41776
310M300US16380,16380,"Celina, OH Micro Area",40814,40814,40784,40816,40850,40781,40945,40947,40909
310M300US16420,16420,"Central City, KY Micro Area",31499,31499,31639,31522,31377,31273,31254,31146,31028
310M300US16460,16460,"Centralia, IL Micro Area",39437,39437,39449,39004,38919,38594,38486,38378,38140
310M300US16500,16500,"Centralia, WA Micro Area",75455,75457,75515,75691,75559,75126,75115,75754,77066
310M300US16660,16660,"Charleston-Mattoon, IL Micro Area",64921,64921,64942,64681,64286,63947,63606,63420,63201
310M300US17060,17060,"Chillicothe, OH Micro Area",78064,78062,78099,77576,77418,77274,77111,77162,77000
310M300US17200,17200,"Claremont-Lebanon, NH-VT Micro Area",218466,218467,218443,218217,217589,217419,217342,216377,216307
310M300US17220,17220,"Clarksburg, WV Micro Area",94196,94196,94348,94382,94361,94352,94109,93940,93672
310M300US17260,17260,"Clarksdale, MS Micro Area",26151,26145,26123,25872,25646,25188,24880,24495,23809
310M300US17340,17340,"Clearlake, CA Micro Area",64665,64665,64743,64242,63942,63776,64099,64446,64116
310M300US17380,17380,"Cleveland, MS Micro Area",34145,34148,34089,33830,34059,34046,33883,33349,32737
310M300US17500,17500,"Clewiston, FL Micro Area",39140,39140,39034,38873,37777,37630,38294,38890,39290
310M300US17540,17540,"Clinton, IA Micro Area",49116,49116,49112,49100,48716,48293,47923,47617,47309
310M300US17580,17580,"Clovis, NM Micro Area",48376,48376,48959,49699,50690,50574,50969,50206,50280
310M300US17700,17700,"Coffeyville, KS Micro Area",35471,35471,35383,34764,34447,34361,33957,33316,32746
310M300US17740,17740,"Coldwater, MI Micro Area",45248,45248,45172,43897,43771,43539,43669,43607,43427
310M300US18060,18060,"Columbus, MS Micro Area",59779,59779,59802,59590,59680,59945,59953,59744,59602
310M300US18100,18100,"Columbus, NE Micro Area",32237,32237,32297,32464,32602,32547,32705,32799,32861
310M300US18180,18180,"Concord, NH Micro Area",146445,146444,146433,146733,146944,147243,147714,148094,148582
310M300US18220,18220,"Connersville, IN Micro Area",24277,24302,24334,24154,23953,23850,23479,23426,23331
310M300US18260,18260,"Cookeville, TN Micro Area",106042,106063,106272,106688,107233,107546,108372,108647,109548
310M300US18300,18300,"Coos Bay, OR Micro Area",63043,63043,63015,62808,62745,62563,62608,63043,63761
310M300US18380,18380,"Cordele, GA Micro Area",23439,23439,23407,23723,23555,23230,22950,22850,22721
310M300US18420,18420,"Corinth, MS Micro Area",37057,37057,37106,37309,37243,37341,37325,37331,37304
310M300US18460,18460,"Cornelia, GA Micro Area",43041,43041,43081,43096,43478,43283,43688,43926,44246
310M300US18500,18500,"Corning, NY Micro Area",98990,98992,98990,99272,99064,98952,98253,97546,96940
310M300US18620,18620,"Corsicana, TX Micro Area",47735,47840,47859,48088,48095,48022,47990,48255,48523
310M300US18660,18660,"Cortland, NY Micro Area",49336,49285,49245,49497,49154,49038,48875,48429,48070
310M300US18740,18740,"Coshocton, OH Micro Area",36901,36898,36927,36909,36818,36750,36568,36587,36602
310M300US18780,18780,"Craig, CO Micro Area",13795,13795,13812,13424,13164,13099,12899,12899,13109
310M300US18820,18820,"Crawfordsville, IN Micro Area",38124,38126,38088,38324,38171,38085,38043,38167,38074
310M300US18860,18860,"Crescent City, CA Micro Area",28610,28610,28562,28466,28212,27837,27252,27301,27540
310M300US18900,18900,"Crossville, TN Micro Area",56053,56062,56210,56620,57073,57513,57958,58278,58655
310M300US18980,18980,"Cullman, AL Micro Area",80406,80410,80476,80457,80351,80731,81167,81858,82471
310M300US19000,19000,"Cullowhee, NC Micro Area",40271,40275,40350,40202,40560,41020,40985,41327,42241
310M300US19220,19220,"Danville, KY Micro Area",53174,53174,53382,53477,53424,54084,54273,54195,54390
310M300US19260,19260,"Danville, VA Micro Area",106561,106550,106515,105980,105729,105361,104878,104208,103585
310M300US19420,19420,"Dayton, TN Micro Area",31809,31802,31859,32051,32338,32526,32607,32392,32442
310M300US19540,19540,"Decatur, IN Micro Area",34387,34387,34455,34384,34439,34664,34764,34967,35232
310M300US19580,19580,"Defiance, OH Micro Area",39037,39027,39103,39029,38829,38559,38545,38349,38158
310M300US19620,19620,"Del Rio, TX Micro Area",48879,48879,49007,48947,48866,48953,48753,48857,48881
310M300US19700,19700,"Deming, NM Micro Area",25095,25095,25108,25135,24983,24686,24540,24476,24450
310M300US19760,19760,"DeRidder, LA Micro Area",35654,35654,35848,36074,36313,36241,36216,36477,36927
310M300US19860,19860,"Dickinson, ND Micro Area",24199,24199,24352,25171,26919,28406,30524,32139,31199
310M300US19940,19940,"Dixon, IL Micro Area",36031,36031,35931,35518,35114,35008,34789,34427,34251
310M300US19980,19980,"Dodge City, KS Micro Area",33848,33848,34041,34410,34729,34829,34667,34263,33971
310M300US20060,20060,"Douglas, GA Micro Area",42356,42356,42722,42981,43140,43096,42891,43071,43012
310M300US20140,20140,"Dublin, GA Micro Area",58414,58418,58381,57958,57898,57723,57499,57338,57021
310M300US20180,20180,"DuBois, PA Micro Area",81642,81597,81536,81467,81479,81601,81205,80967,80596
310M300US20300,20300,"Dumas, TX Micro Area",21904,21904,22001,22094,22413,22203,22146,22048,22120
310M300US20340,20340,"Duncan, OK Micro Area",45048,45048,45105,45127,44873,44989,44553,44648,44090
310M300US20380,20380,"Dunn, NC Micro Area",114678,114707,115759,119211,122220,125095,126780,128124,130881
310M300US20420,20420,"Durango, CO Micro Area",51334,51335,51374,51788,52356,53339,53882,54770,55623
310M300US20460,20460,"Durant, OK Micro Area",42416,42416,42626,43135,43458,44166,44459,44987,45573
310M300US20540,20540,"Dyersburg, TN Micro Area",38335,38330,38313,38148,38246,38148,37868,37878,37708
310M300US20580,20580,"Eagle Pass, TX Micro Area",54258,54258,54489,55274,55696,56415,56915,57440,57685
310M300US20660,20660,"Easton, MD Micro Area",37782,37782,37884,37973,38055,37914,37569,37523,37278
310M300US20780,20780,"Edwards, CO Micro Area",52197,52197,52081,51751,51942,52379,52815,53346,53989
310M300US20820,20820,"Effingham, IL Micro Area",34242,34242,34225,34284,34351,34312,34337,34396,34386
310M300US20900,20900,"El Campo, TX Micro Area",41280,41280,41312,41327,41171,41225,41228,41526,41735
310M300US20980,20980,"El Dorado, AR Micro Area",41639,41639,41556,41375,40864,40603,40158,40158,39887
310M300US21020,21020,"Elizabeth City, NC Micro Area",64094,64094,64186,63894,64124,63505,63430,63362,63617
310M300US21120,21120,"Elk City, OK Micro Area",22119,22119,22053,22323,23123,23521,23661,23628,22519
310M300US21180,21180,"Elkins, WV Micro Area",29405,29405,29369,29422,29408,29539,29308,29174,29006
310M300US21220,21220,"Elko, NV Micro Area",50805,50929,51067,51492,53066,54520,54636,53823,54085
310M300US21260,21260,"Ellensburg, WA Micro Area",40915,40906,41010,41577,41630,41853,42518,43057,44866
310M300US21380,21380,"Emporia, KS Micro Area",33690,33690,33642,33654,33534,33517,33201,33243,33510
310M300US21460,21460,"Enterprise, AL Micro Area",49948,49948,50183,50484,51180,50729,50757,51063,51226
310M300US21540,21540,"Escanaba, MI Micro Area",37069,37069,37066,36935,36838,36830,36573,36407,36202
310M300US21580,21580,"Española, NM Micro Area",40246,40244,40310,40313,40254,40058,39742,39526,40040
310M300US21640,21640,"Eufaula, AL-GA Micro Area",29970,29970,29855,29784,29539,29308,29063,28573,28300
310M300US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",134623,134623,135032,135243,134663,134555,134665,135383,136646
310M300US21740,21740,"Evanston, WY Micro Area",21118,21118,21102,20918,20997,21006,20871,20819,20773
310M300US21840,21840,"Fairfield, IA Micro Area",16843,16843,16825,17039,17201,17493,17671,17853,18090
310M300US21860,21860,"Fairmont, MN Micro Area",20840,20840,20819,20628,20476,20422,20228,20010,19829
310M300US21900,21900,"Fairmont, WV Micro Area",56418,56418,56515,56625,56768,56725,56776,56771,56538
310M300US21980,21980,"Fallon, NV Micro Area",24877,24877,24806,24606,24333,24049,24000,24159,24198
310M300US22060,22060,"Faribault-Northfield, MN Micro Area",64142,64142,64241,64907,64885,64757,65040,65278,65622
310M300US22100,22100,"Farmington, MO Micro Area",65359,65371,65539,65575,65856,66229,65993,66446,66627
310M300US22260,22260,"Fergus Falls, MN Micro Area",57303,57303,57283,57357,57339,57611,57659,57774,58085
310M300US22280,22280,"Fernley, NV Micro Area",51980,51980,52070,51463,51087,51267,51613,52339,53179
310M300US22300,22300,"Findlay, OH Micro Area",74782,74789,74687,75062,75638,75738,75380,75734,75872
310M300US22340,22340,"Fitzgerald, GA Micro Area",17634,17634,17638,17575,17570,17417,17440,17354,17243
310M300US22580,22580,"Forest City, NC Micro Area",67810,67808,67744,67367,67204,66830,66587,66462,66421
310M300US22620,22620,"Forrest City, AR Micro Area",28258,28258,28181,27960,27907,27408,27026,26578,26196
310M300US22700,22700,"Fort Dodge, IA Micro Area",38013,38013,37876,37727,37252,37256,36983,36992,36769
310M300US22780,22780,"Fort Leonard Wood, MO Micro Area",52274,52274,52844,53273,53412,53783,53505,53156,52654
310M300US22800,22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",62105,62095,62049,61650,61481,60868,60711,60420,59846
310M300US22820,22820,"Fort Morgan, CO Micro Area",28159,28159,28172,28512,28331,28306,28208,28323,28274
310M300US22840,22840,"Fort Payne, AL Micro Area",71109,71115,71143,71389,70961,70882,70947,70996,70900
310M300US22860,22860,"Fort Polk South, LA Micro Area",52334,52334,52743,52308,54179,52889,52161,50706,50569
310M300US23140,23140,"Frankfort, IN Micro Area",33224,33219,33203,33041,32942,32883,32610,32567,32457
310M300US23180,23180,"Frankfort, KY Micro Area",70706,70700,70754,70927,71174,71331,71821,72202,72718
310M300US23240,23240,"Fredericksburg, TX Micro Area",24837,24837,24877,25032,25167,25354,25545,26074,26521
310M300US23300,23300,"Freeport, IL Micro Area",47711,47711,47657,47365,46938,46721,46339,45791,45624
310M300US23340,23340,"Fremont, NE Micro Area",36691,36685,36661,36954,36648,36598,36714,36676,36757
310M300US23380,23380,"Fremont, OH Micro Area",60944,60946,60876,60591,60492,60096,59915,59518,59330
310M300US23500,23500,"Gaffney, SC Micro Area",55342,55471,55532,55716,55860,56055,56314,56493,56646
310M300US23620,23620,"Gainesville, TX Micro Area",38437,38437,38456,38408,38771,38502,38739,39110,39266
310M300US23660,23660,"Galesburg, IL Micro Area",52919,52919,52932,52693,52302,52149,51953,51416,50938
310M300US23700,23700,"Gallup, NM Micro Area",71492,71488,71743,73488,72691,73270,74044,76800,74923
310M300US23780,23780,"Garden City, KS Micro Area",40753,40753,40947,41098,41097,40952,40992,40948,40639
310M300US23820,23820,"Gardnerville Ranchos, NV Micro Area",46997,46997,47026,47031,46973,47015,47492,47628,48020
310M300US23860,23860,"Georgetown, SC Micro Area",60158,60158,60135,60144,60232,60417,60729,61243,61399
310M300US23940,23940,"Gillette, WY Micro Area",46133,46133,46246,46594,47872,48116,48241,49333,48803
310M300US23980,23980,"Glasgow, KY Micro Area",52272,52272,52246,52452,52644,52966,53135,53596,54011
310M300US24060,24060,"Glenwood Springs, CO Micro Area",73537,73537,73254,73093,73932,74275,74790,75550,76639
310M300US24100,24100,"Gloversville, NY Micro Area",55531,55524,55468,55264,55033,54521,54145,53960,53828
310M300US24330,24330,"Grand Rapids, MN Micro Area",45058,45058,45016,45118,45231,45442,45467,45397,45242
310M300US24380,24380,"Grants, NM Micro Area",27213,27215,27314,27508,27316,27439,27303,27322,27487
310M300US24460,24460,"Great Bend, KS Micro Area",27674,27674,27683,27676,27515,27425,27262,27092,26775
310M300US24620,24620,"Greeneville, TN Micro Area",68831,68825,68826,68996,68654,68272,68416,68551,68615
310M300US24640,24640,"Greenfield Town, MA Micro Area",71372,71372,71311,71606,71536,71149,70965,70550,70382
310M300US24700,24700,"Greensburg, IN Micro Area",25740,25740,25790,25877,26049,26208,26452,26393,26598
310M300US24740,24740,"Greenville, MS Micro Area",51137,51135,51077,50448,50055,49704,49079,48053,47231
310M300US24820,24820,"Greenville, OH Micro Area",52959,52959,52962,52666,52496,52330,52221,52100,51778
310M300US24900,24900,"Greenwood, MS Micro Area",42914,42979,42982,42488,41190,41134,41033,40538,40111
310M300US24940,24940,"Greenwood, SC Micro Area",95078,95077,95071,94909,94967,94771,94540,94873,95005
310M300US24980,24980,"Grenada, MS Micro Area",21906,21906,21855,21584,21610,21544,21654,21507,21275
310M300US25100,25100,"Guymon, OK Micro Area",20640,20640,20801,21177,21470,21921,21641,21365,21098
310M300US25200,25200,"Hailey, ID Micro Area",27701,27701,27630,27330,27447,27631,27760,27922,28134
310M300US25300,25300,"Hannibal, MO Micro Area",38948,38948,38978,39091,39071,39038,39148,39039,39118
310M300US25460,25460,"Harrison, AR Micro Area",45233,45233,45226,45333,45443,45490,45120,45152,45240
310M300US25580,25580,"Hastings, NE Micro Area",31364,31367,31342,31234,31390,31590,31433,31585,31684
310M300US25700,25700,"Hays, KS Micro Area",28452,28452,28445,28779,29125,29089,29027,29024,28893
310M300US25720,25720,"Heber, UT Micro Area",23530,23525,23629,24403,25385,26609,27789,29165,30528
310M300US25740,25740,"Helena, MT Micro Area",74801,74798,74997,75699,76254,76877,77533,78150,79135
310M300US25760,25760,"Helena-West Helena, AR Micro Area",21757,21757,21670,21413,20762,20437,19938,19534,18975
310M300US25780,25780,"Henderson, NC Micro Area",45422,45419,45302,45250,45057,44510,44378,44351,44244
310M300US25820,25820,"Hereford, TX Micro Area",19372,19372,19445,19475,19327,19136,19096,18807,18830
310M300US25840,25840,"Hermiston-Pendleton, OR Micro Area",87062,87062,87284,87900,88128,88039,87590,87454,87730
310M300US25880,25880,"Hillsdale, MI Micro Area",46688,46688,46619,46636,46297,46155,45955,45940,45774
310M300US25900,25900,"Hilo, HI Micro Area",185079,185079,185339,186933,188765,191147,193885,196156,198449
310M300US26020,26020,"Hobbs, NM Micro Area",64727,64727,64623,65037,66182,68164,69707,70848,69749
310M300US26090,26090,"Holland, MI Micro Area",111408,111408,111502,111550,111929,112415,113778,114661,115548
310M300US26220,26220,"Hood River, OR Micro Area",22346,22346,22443,22410,22587,22614,22741,23037,23232
310M300US26260,26260,"Hope, AR Micro Area",31606,31606,31574,31516,31257,31183,30978,30591,30372
310M300US26340,26340,"Houghton, MI Micro Area",38784,38784,38859,38998,38937,38853,38698,38558,38754
310M300US26460,26460,"Hudson, NY Micro Area",63096,63091,63017,62626,62539,62269,62013,61491,60989
310M300US26500,26500,"Huntingdon, PA Micro Area",45913,46031,46017,46130,46052,45949,45866,45721,45634
310M300US26540,26540,"Huntington, IN Micro Area",37124,37124,37114,37186,36993,36823,36658,36607,36400
310M300US26660,26660,"Huntsville, TX Micro Area",82446,82536,82918,83000,82805,83709,84064,84928,85926
310M300US26700,26700,"Huron, SD Micro Area",17398,17398,17421,17740,18004,18304,18158,18206,18101
310M300US26740,26740,"Hutchinson, KS Micro Area",64511,64511,64565,64422,64245,64168,63737,63647,63220
310M300US26780,26780,"Hutchinson, MN Micro Area",36651,36651,36607,36420,36013,35977,35881,35919,35842
310M300US26860,26860,"Indiana, PA Micro Area",88880,88893,88850,88575,88255,88264,87597,86977,86364
310M300US26940,26940,"Indianola, MS Micro Area",29450,29385,28951,28515,28417,27941,27432,26923,26407
310M300US26960,26960,"Ionia, MI Micro Area",63905,63905,63862,63865,63910,64023,64292,64173,64232
310M300US27020,27020,"Iron Mountain, MI-WI Micro Area",30591,30591,30544,30569,30686,30541,30402,30207,29991
310M300US27160,27160,"Jackson, OH Micro Area",33225,33224,33273,33150,32909,32833,32794,32546,32505
310M300US27220,27220,"Jackson, WY-ID Micro Area",31464,31459,31450,31648,31771,32595,33146,33641,34151
310M300US27300,27300,"Jacksonville, IL Micro Area",40902,40906,40854,40758,40658,40235,39906,39719,39330
310M300US27380,27380,"Jacksonville, TX Micro Area",50845,50834,50915,51013,51200,50981,51007,51431,51668
310M300US27420,27420,"Jamestown, ND Micro Area",21100,21100,21124,21014,20983,21132,21190,21108,21128
310M300US27460,27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",134905,134904,134760,134266,133438,133005,131980,130811,129504
310M300US27540,27540,"Jasper, IN Micro Area",54734,54659,54682,54884,54806,54908,54902,54897,54983
310M300US27600,27600,"Jefferson, GA Micro Area",60485,60485,60750,60544,60448,60856,61700,63038,64615
310M300US27660,27660,"Jennings, LA Micro Area",31594,31594,31628,31578,31441,31283,31424,31434,31413
310M300US27700,27700,"Jesup, GA Micro Area",30099,30099,30094,30346,30362,30055,29972,29539,30104
310M300US27920,27920,"Junction City, KS Micro Area",34362,34362,35284,35301,37947,36893,36682,36981,35586
310M300US27940,27940,"Juneau, AK Micro Area",31275,31275,31392,32175,32434,32604,32511,32603,32468
310M300US28060,28060,"Kalispell, MT Micro Area",90928,90928,90864,91190,91617,92975,94728,96079,98082
310M300US28180,28180,"Kapaa, HI Micro Area",67091,67090,67209,67803,68558,69628,70540,71478,72029
310M300US28260,28260,"Kearney, NE Micro Area",52591,52591,52662,53391,54144,54529,54829,55312,55935
310M300US28300,28300,"Keene, NH Micro Area",77117,77117,77066,76915,76851,76598,76288,76089,75774
310M300US28340,28340,"Kendallville, IN Micro Area",47536,47536,47477,47458,47429,47501,47610,47759,47638
310M300US28380,28380,"Kennett, MO Micro Area",31953,31953,31945,32024,31860,31725,31358,30877,30535
310M300US28500,28500,"Kerrville, TX Micro Area",49625,49625,49650,49628,49751,49834,50426,51011,51504
310M300US28540,28540,"Ketchikan, AK Micro Area",13477,13491,13539,13639,13711,13673,13758,13689,13746
310M300US28580,28580,"Key West, FL Micro Area",73090,73090,73212,74096,74833,76204,76910,78728,79077
310M300US28620,28620,"Kill Devil Hills, NC Micro Area",38327,38327,38399,38533,38591,38993,39159,39726,40105
310M300US28780,28780,"Kingsville, TX Micro Area",32477,32474,32472,32495,32554,32489,32360,31982,32094
310M300US28820,28820,"Kinston, NC Micro Area",59495,59531,59488,59484,59166,58831,58372,58041,57307
