GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016,Population Estimate (as of July 1) - 2017
310M300US25620,25620,"Hattiesburg, MS Metro Area",142842,142857,143289,145256,146520,147718,147919,148538,148943,148877
310M300US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",365497,365835,365602,364536,363606,363413,362725,363044,364506,366534
310M300US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",187010,187010,187776,189211,193299,197536,201995,207501,211568,215302
310M300US25980,25980,"Hinesville, GA Metro Area",77917,77919,77334,80297,80459,78900,81212,79385,79984,80400
310M300US26140,26140,"Homosassa Springs, FL Metro Area",141236,141236,141178,139765,139198,138865,138920,140443,142990,145647
310M300US26300,26300,"Hot Springs, AR Metro Area",96024,96011,96077,96834,96969,97627,97720,97734,98231,98658
310M300US26380,26380,"Houma-Thibodaux, LA Metro Area",208178,208183,208251,208604,208897,209938,211413,212291,211740,210512
310M300US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",5920416,5920486,5947419,6057947,6183726,6329553,6496862,6664187,6798010,6892427
310M300US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",364908,364928,365040,364927,364794,363889,362837,360957,358857,356474
310M300US26620,26620,"Huntsville, AL Metro Area",417593,417593,419279,425049,429876,435275,440212,444373,449232,455448
310M300US26820,26820,"Idaho Falls, ID Metro Area",133265,133333,133813,134926,136153,136807,137815,139464,142405,145643
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1887877,1888090,1892470,1910429,1928986,1953213,1970850,1986872,2005612,2028614
310M300US26980,26980,"Iowa City, IA Metro Area",152586,152586,152983,155493,158686,161594,164117,166655,168742,171491
310M300US27060,27060,"Ithaca, NY Metro Area",101564,101594,101764,101987,103067,104143,104286,104283,104561,104802
310M300US27100,27100,"Jackson, MI Metro Area",160248,160248,160119,159625,159908,159558,159343,159191,158215,158640
310M300US27140,27140,"Jackson, MS Metro Area",567122,567645,568849,574014,576440,577229,578559,578766,579558,578715
310M300US27180,27180,"Jackson, TN Metro Area",130011,130018,130031,129714,130155,130376,129810,129184,129083,129235
310M300US27260,27260,"Jacksonville, FL Metro Area",1345596,1345598,1348910,1361962,1378059,1394206,1417740,1445986,1476503,1504980
310M300US27340,27340,"Jacksonville, NC Metro Area",177772,177799,186889,185013,190719,192377,191866,193088,192199,193893
310M300US27500,27500,"Janesville-Beloit, WI Metro Area",160331,160331,160263,159882,160092,160373,160970,161059,161421,162309
310M300US27620,27620,"Jefferson City, MO Metro Area",149807,149805,149974,150340,150351,150650,150751,150958,151455,151465
310M300US27740,27740,"Johnson City, TN Metro Area",198716,198755,199010,199499,200256,200313,199911,200217,201343,202053
310M300US27780,27780,"Johnstown, PA Metro Area",143679,143674,143452,142561,141518,138749,137386,135854,134313,133054
310M300US27860,27860,"Jonesboro, AR Metro Area",121026,121026,121255,122750,124136,125685,126670,128307,129789,131269
310M300US27900,27900,"Joplin, MO Metro Area",175518,175516,175835,176638,174368,175140,175894,176733,177517,178507
310M300US27980,27980,"Kahului-Wailuku-Lahaina, HI Metro Area",154924,154925,155078,156928,158782,161095,163509,164477,165472,166348
310M300US28020,28020,"Kalamazoo-Portage, MI Metro Area",326589,326590,326865,328352,330308,332184,333779,334538,336257,338338
310M300US28100,28100,"Kankakee, IL Metro Area",113449,113449,113418,113477,112952,112207,111384,110756,110053,109605
310M300US28140,28140,"Kansas City, MO-KS Metro Area",2009342,2009338,2013412,2024880,2038501,2054039,2069602,2085221,2106382,2128912
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",253340,253334,255553,263522,268235,270980,274207,278980,283799,290296
310M300US28660,28660,"Killeen-Temple, TX Metro Area",405300,405310,408277,412376,423529,424069,426600,432741,436803,443773
310M300US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",309544,309512,309494,308993,308555,307793,307203,306182,305893,306659
310M300US28740,28740,"Kingston, NY Metro Area",182493,182512,182428,182516,181689,180965,180763,179952,179546,179417
310M300US28940,28940,"Knoxville, TN Metro Area",837571,837675,838748,843001,847269,851377,855695,860398,867870,877104
310M300US29020,29020,"Kokomo, IN Metro Area",82752,82752,82750,82775,82807,82707,82563,82314,82339,82363
310M300US29100,29100,"La Crosse-Onalaska, WI-MN Metro Area",133665,133665,133903,134094,135298,135618,136108,136354,136442,136934
310M300US29180,29180,"Lafayette, LA Metro Area",466750,466744,467661,470693,474293,479811,485104,490041,491646,491558
310M300US29200,29200,"Lafayette-West Lafayette, IN Metro Area",201789,201798,202105,204455,207365,210227,212381,214657,217296,219239
310M300US29340,29340,"Lake Charles, LA Metro Area",199607,199629,199943,200475,201126,202209,203356,205357,207518,209357
310M300US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",200186,200185,200315,202733,203262,203026,203320,204524,205385,207200
310M300US29460,29460,"Lakeland-Winter Haven, FL Metro Area",602095,602095,603135,609924,615639,622981,635152,649644,667018,686483
310M300US29540,29540,"Lancaster, PA Metro Area",519445,519447,520307,523786,526870,530149,533746,536534,539137,542903
310M300US29620,29620,"Lansing-East Lansing, MI Metro Area",464036,464032,464189,465984,466660,467828,469585,471076,474310,477656
310M300US29700,29700,"Laredo, TX Metro Area",250304,250304,251327,255598,259964,263962,267168,269795,272401,274794
310M300US29740,29740,"Las Cruces, NM Metro Area",209233,209222,210114,212860,214050,213425,213200,213165,213874,215579
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",1951269,1951269,1952906,1966521,1996290,2026056,2064991,2110330,2156724,2204079
310M300US29940,29940,"Lawrence, KS Metro Area",110826,110826,111224,112381,113215,114554,116323,117866,119492,120793
310M300US30020,30020,"Lawton, OK Metro Area",130291,130291,131579,132146,132442,130620,130572,129480,127311,127349
310M300US30140,30140,"Lebanon, PA Metro Area",133568,133577,133628,134438,135468,135720,136510,137540,138557,139754
310M300US30300,30300,"Lewiston, ID-WA Metro Area",60888,60893,61044,61388,61400,61915,62017,62109,62406,62920
310M300US30340,30340,"Lewiston-Auburn, ME Metro Area",107702,107702,107690,107395,107495,107271,107290,107104,107269,107651
310M300US30460,30460,"Lexington-Fayette, KY Metro Area",472099,472102,473306,478570,484490,489413,494089,500528,506760,512650
310M300US30620,30620,"Lima, OH Metro Area",106331,106326,106366,105975,105233,105025,104843,104093,103626,103198
310M300US30700,30700,"Lincoln, NE Metro Area",302157,302157,302980,306746,310564,314522,319858,323481,327633,331519
310M300US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",699757,699786,702245,710178,716876,722455,727363,730107,733461,738344
310M300US30860,30860,"Logan, UT-ID Metro Area",125442,125442,126156,127619,128656,129843,130784,132718,135689,138002
310M300US30980,30980,"Longview, TX Metro Area",214369,214384,214731,216016,216693,216265,216445,217162,217314,217481
310M300US31020,31020,"Longview, WA Metro Area",102410,102408,102353,102291,101649,101481,101784,103020,104756,106910
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",12828837,12828961,12841606,12939463,13041538,13132253,13209445,13283824,13328261,13353907
310M300US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",1235708,1235706,1237565,1244490,1252357,1263269,1270951,1277992,1284848,1293953
310M300US31180,31180,"Lubbock, TX Metro Area",290805,290870,292226,295315,297902,301258,306233,310125,314013,316983
310M300US31340,31340,"Lynchburg, VA Metro Area",252634,252660,253000,254183,255555,256752,257802,259072,260092,261254
310M300US31420,31420,"Macon-Bibb County, GA Metro Area",232293,232286,232223,232728,232823,231290,230547,229919,229163,228914
310M300US31460,31460,"Madera, CA Metro Area",150865,150843,151037,151876,151900,151819,154103,154423,154966,156890
310M300US31540,31540,"Madison, WI Metro Area",605435,605428,606578,613240,619909,626560,632924,639214,647432,654230
310M300US31700,31700,"Manchester-Nashua, NH Metro Area",400721,400717,401038,401829,402715,403371,405062,406009,407718,409697
310M300US31740,31740,"Manhattan, KS Metro Area",92719,92742,93293,95378,99740,99383,99039,99780,98141,98080
310M300US31860,31860,"Mankato-North Mankato, MN Metro Area",96740,96740,96841,97306,97984,97727,98594,99059,99900,100939
310M300US31900,31900,"Mansfield, OH Metro Area",124475,124476,124161,123130,122625,122303,121965,121641,121167,120589
310M300US32420,32420,"Mayagüez, PR Metro Area",106330,106330,106043,104221,102327,100570,98315,96133,93873,91557
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",774769,774770,779015,794639,806725,817526,829210,840113,850187,860661
310M300US32780,32780,"Medford, OR Metro Area",203206,203206,203334,204607,205768,207155,209140,211868,214706,217479
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",1324829,1324827,1326280,1332338,1340171,1340975,1342422,1343439,1345193,1348260
310M300US32900,32900,"Merced, CA Metro Area",255793,255798,256772,259607,261407,262712,265281,267406,268878,272673
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",5564635,5566299,5583888,5696288,5780894,5862992,5943656,6026044,6107433,6158824
310M300US33140,33140,"Michigan City-La Porte, IN Metro Area",111467,111467,111458,111309,111290,111414,111717,110825,110208,110029
310M300US33220,33220,"Midland, MI Metro Area",83629,83629,83653,83759,83650,83549,83421,83630,83433,83411
310M300US33260,33260,"Midland, TX Metro Area",141671,141671,141788,145061,152251,157593,162036,167688,169161,170675
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1555908,1555954,1556675,1561671,1567759,1571740,1575007,1576376,1576143,1576236
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",3348859,3348858,3355196,3388629,3422188,3458299,3493226,3521325,3557276,3600618
310M300US33540,33540,"Missoula, MT Metro Area",109299,109299,109432,110172,111016,111575,112462,113780,115896,117441
310M300US33660,33660,"Mobile, AL Metro Area",412992,413143,413320,413232,413737,413929,414314,414588,414852,413955
310M300US33700,33700,"Modesto, CA Metro Area",514453,514451,515242,518034,521349,524625,529544,535000,541353,547899
310M300US33740,33740,"Monroe, LA Metro Area",176441,176505,176806,177348,177769,178510,178938,179410,179546,178445
310M300US33780,33780,"Monroe, MI Metro Area",152021,152021,151924,151453,150737,150057,149796,149369,149223,149649
310M300US33860,33860,"Montgomery, AL Metro Area",374536,374541,375128,375497,374695,373835,373222,373097,373475,373903
310M300US34060,34060,"Morgantown, WV Metro Area",129709,129709,130340,132329,134378,135566,136871,137745,138482,138709
310M300US34100,34100,"Morristown, TN Metro Area",113951,114193,114219,114692,114914,115102,115336,116371,116874,118081
310M300US34580,34580,"Mount Vernon-Anacortes, WA Metro Area",116901,116896,116951,117578,117733,118295,119907,121414,123390,125619
310M300US34620,34620,"Muncie, IN Metro Area",117671,117669,117647,117844,116950,116764,116448,115811,115483,115184
310M300US34740,34740,"Muskegon, MI Metro Area",172188,172188,171898,169975,170087,172196,172171,172373,173102,173693
310M300US34820,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",376722,376722,378506,385932,393648,404054,416347,431502,447793,464165
310M300US34900,34900,"Napa, CA Metro Area",136484,136530,136794,137905,138876,139978,140918,141507,141649,140973
310M300US34940,34940,"Naples-Immokalee-Marco Island, FL Metro Area",321520,321520,322601,327667,332556,339483,348216,357194,366095,372880
310M300US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1670890,1670883,1675757,1697833,1726698,1757891,1792756,1829513,1868855,1903045
310M300US35100,35100,"New Bern, NC Metro Area",126802,126812,127421,128185,128430,127206,126852,125564,125281,124864
310M300US35300,35300,"New Haven-Milford, CT Metro Area",862477,862462,863618,864725,865335,864558,864073,861594,859973,860435
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",1189866,1189859,1195455,1213780,1227902,1241194,1251626,1263526,1271195,1275762
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19567410,19566480,19602914,19763868,19897967,20023110,20125350,20215694,20275179,20320876
310M300US35660,35660,"Niles-Benton Harbor, MI Metro Area",156813,156817,156735,156792,156421,155847,155677,154802,154157,154259
310M300US35840,35840,"North Port-Sarasota-Bradenton, FL Metro Area",702281,702313,703383,709806,720659,732386,748180,768207,788442,804690
310M300US35980,35980,"Norwich-New London, CT Metro Area",274055,274059,274036,273226,274280,273388,271864,270266,269307,269033
310M300US36100,36100,"Ocala, FL Metro Area",331298,331301,331344,332307,334004,335274,338368,342757,348139,354353
310M300US36140,36140,"Ocean City, NJ Metro Area",97265,97265,97222,96561,96387,95704,95146,94421,93920,93553
310M300US36220,36220,"Odessa, TX Metro Area",137130,137136,137079,139611,144455,149651,154566,159835,157580,157087
310M300US36260,36260,"Ogden-Clearfield, UT Metro Area",597159,597159,599724,605681,612257,621468,630889,640663,652995,665358
310M300US36420,36420,"Oklahoma City, OK Metro Area",1252987,1252991,1257743,1276130,1297041,1319469,1335736,1356118,1372463,1383737
310M300US36500,36500,"Olympia-Tumwater, WA Metro Area",252264,252260,252954,256241,258421,261798,264969,268148,273923,280588
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",865350,865356,868050,876667,885500,895082,904241,914305,924003,933316
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2134411,2134399,2139317,2176424,2227414,2272175,2327929,2391028,2453333,2509831
310M300US36780,36780,"Oshkosh-Neenah, WI Metro Area",166994,166994,167064,167497,168545,169279,169295,169157,169555,170414
310M300US36980,36980,"Owensboro, KY Metro Area",114752,114754,114772,115276,116012,116374,116516,117408,117923,118376
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",823318,823391,825298,830990,835143,840175,844749,848925,851096,854223
310M300US37340,37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",543376,543378,543976,544439,547293,550754,556277,566822,577899,589162
310M300US37460,37460,"Panama City, FL Metro Area",184715,184715,185031,185281,187524,190509,194227,197124,199092,199723
310M300US37620,37620,"Parkersburg-Vienna, WV Metro Area",92673,92674,92703,92620,92367,92341,92242,92109,91488,90898
310M300US37860,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",448991,448992,450947,455093,461672,467188,470871,475894,481774,487784
310M300US37900,37900,"Peoria, IL Metro Area",379186,379186,378982,379665,380137,381557,379412,377300,375600,372427
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",5965343,5965693,5971189,5996406,6020821,6035329,6053028,6066589,6077152,6096120
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4192887,4193129,4204148,4247852,4321686,4390565,4470712,4558145,4648498,4737270
310M300US38220,38220,"Pine Bluff, AR Metro Area",100258,100278,100093,99016,97388,95737,94850,93983,92412,90963
310M300US38300,38300,"Pittsburgh, PA Metro Area",2356285,2356291,2356983,2359626,2360263,2359977,2356699,2349139,2341536,2333367
310M300US38340,38340,"Pittsfield, MA Metro Area",131219,131272,131294,130488,130154,129313,128645,127628,126858,126313
310M300US38540,38540,"Pocatello, ID Metro Area",82839,82839,83024,83599,83724,83410,83514,83992,84379,85269
310M300US38660,38660,"Ponce, PR Metro Area",350480,350384,349413,343424,337264,331586,324677,317000,309016,300843
310M300US38860,38860,"Portland-South Portland, ME Metro Area",514098,514102,513879,515929,517872,519999,523049,525492,528261,532083
310M300US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2226009,2226001,2231876,2258821,2285177,2309289,2342444,2382181,2423102,2453168
310M300US38940,38940,"Port St. Lucie, FL Metro Area",424107,424107,425193,428363,432217,436927,443840,453650,464563,473429
310M300US39140,39140,"Prescott, AZ Metro Area",211033,211015,210969,210883,211809,214198,217509,220621,224363,228168
310M300US39300,39300,"Providence-Warwick, RI-MA Metro Area",1600852,1601210,1602351,1601522,1604011,1605438,1610173,1613155,1615878,1621122
310M300US39340,39340,"Provo-Orem, UT Metro Area",526810,526885,530238,541171,550071,561895,571320,583583,601478,617675
310M300US39380,39380,"Pueblo, CO Metro Area",159063,159063,159463,160171,160735,161070,161419,163043,164834,166475
310M300US39460,39460,"Punta Gorda, FL Metro Area",159978,159968,159869,159881,162833,164830,168336,172824,178157,182033
310M300US39540,39540,"Racine, WI Metro Area",195408,195428,195406,194931,194645,194753,194908,194763,195010,196071
310M300US39580,39580,"Raleigh, NC Metro Area",1130490,1130489,1137393,1163343,1188920,1214464,1242613,1272875,1304896,1335079
310M300US39660,39660,"Rapid City, SD Metro Area",134598,134616,135004,136229,138334,140755,142713,143357,144879,146850
310M300US39740,39740,"Reading, PA Metro Area",411442,411538,411989,412857,413522,414011,414642,415261,415732,417854
310M300US39820,39820,"Redding, CA Metro Area",177223,177223,177284,177595,177917,178445,178983,178472,178774,179921
310M300US39900,39900,"Reno, NV Metro Area",425417,425437,425991,428536,432212,436163,441807,448230,456418,464593
310M300US40060,40060,"Richmond, VA Metro Area",1208101,1208087,1210039,1219241,1233321,1245755,1258597,1270027,1282205,1294204
310M300US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4224851,4224965,4243235,4298271,4341405,4378138,4425776,4472874,4523653,4580670
310M300US40220,40220,"Roanoke, VA Metro Area",308707,308670,308625,309212,310556,311993,312847,313278,313102,314128
310M300US40340,40340,"Rochester, MN Metro Area",206877,206877,207194,208450,209562,211560,212654,213829,216096,218280
310M300US40380,40380,"Rochester, NY Metro Area",1079671,1079691,1080280,1082275,1082782,1083791,1082785,1080385,1078352,1077948
310M300US40420,40420,"Rockford, IL Metro Area",349431,349431,349194,347701,345803,344671,342412,340725,339650,338291
310M300US40580,40580,"Rocky Mount, NC Metro Area",152392,152374,152407,151808,150901,149899,149147,147699,147301,146738
310M300US40660,40660,"Rome, GA Metro Area",96317,96316,96428,96221,96000,95921,95959,96243,96620,97613
310M300US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",2149127,2149144,2153935,2174008,2192724,2213564,2239455,2266892,2295233,2324884
310M300US40980,40980,"Saginaw, MI Metro Area",200169,200169,199851,198833,198250,196645,195055,193097,192285,191934
310M300US41060,41060,"St. Cloud, MN Metro Area",189093,189093,189210,190064,190553,191592,192958,194951,196039,197759
310M300US41100,41100,"St. George, UT Metro Area",138115,138115,138393,141276,144216,147077,151179,154731,159237,165662
310M300US41140,41140,"St. Joseph, MO-KS Metro Area",127329,127332,127277,127639,127886,127651,127306,126864,126927,126935
310M300US41180,41180,"St. Louis, MO-IL Metro Area",2787701,2787763,2789860,2793774,2796137,2799644,2803901,2807321,2806782,2807338
310M300US41420,41420,"Salem, OR Metro Area",390738,390754,391453,393520,395782,397963,402117,408326,417208,424982
310M300US41500,41500,"Salinas, CA Metro Area",415057,415052,416475,421162,426094,428382,430416,432774,436363,437907
310M300US41540,41540,"Salisbury, MD-DE Metro Area",373802,373764,374823,378331,381524,384965,389391,394393,400025,405853
310M300US41620,41620,"Salt Lake City, UT Metro Area",1087873,1087808,1091460,1107497,1124277,1141470,1152719,1167013,1185978,1203105
310M300US41660,41660,"San Angelo, TX Metro Area",111823,111825,112284,113345,114891,116333,117975,119141,119362,119535
310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",2142508,2142516,2152961,2193620,2236395,2279878,2328419,2379054,2426211,2473974
310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",3095313,3095342,3103793,3139767,3179798,3216522,3256875,3290044,3317200,3337685
310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",4335391,4335573,4344810,4399218,4463172,4528717,4595964,4657985,4699077,4727357
310M300US41900,41900,"San Germán, PR Metro Area",137462,137722,137645,136433,135215,133974,132227,130274,128264,126097
310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1836911,1836940,1842074,1869846,1898569,1928305,1954220,1977584,1990910,1998463
310M300US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",2350126,2350324,2347897,2322162,2295560,2269880,2233742,2195885,2154815,2112005
310M300US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",269637,269591,269819,271150,274378,275973,278534,280402,282282,283405
310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",262382,262366,263216,265103,266794,269395,271529,274299,275196,275897
310M300US42140,42140,"Santa Fe, NM Metro Area",144170,144217,144523,145442,146169,146616,146983,147276,147943,148750
310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",423895,423949,424338,426058,430827,435980,440628,443927,446296,448150
310M300US42220,42220,"Santa Rosa, CA Metro Area",483878,483870,484827,487822,490740,495007,499563,502096,503833,504217
310M300US42340,42340,"Savannah, GA Metro Area",347611,347598,348687,355839,362109,365438,371950,378664,383785,387543
310M300US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",563631,563625,563771,563604,563694,561521,560034,557555,555171,555426
310M300US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",3439809,3439806,3448049,3496870,3552220,3610580,3667189,3728606,3802660,3867046
310M300US42680,42680,"Sebastian-Vero Beach, FL Metro Area",138028,138028,138275,139086,140499,141942,144571,147629,151382,154383
310M300US42700,42700,"Sebring, FL Metro Area",98786,98786,98635,98451,98205,98071,98482,99891,101558,102883
310M300US43100,43100,"Sheboygan, WI Metro Area",115507,115510,115517,115218,114794,114720,115017,115261,115127,115344
